sn	name	desc	strName
32030002	Store Owner's Shadow	AAAAAA==	AAAAAA==
32030003	Girl's Shadow	AAAAAA==	AAAAAA==
32030004	Boy's Shadow	AAAAAA==	AAAAAA==
32030005	Hesitant Man's Shadow	AAAAAA==	AAAAAA==
32030006	Lonely Bench	AAAAAA==	AAAAAA==
32030007	Keen Saleslady Shadow	AAAAAA==	AAAAAA==
32030008	Sick Man's Shadow	AAAAAA==	AAAAAA==
32030009	Jack Frost	AAAAAA==	AAAAAA==
32030010	Investor's Shadow	AAAAAA==	AAAAAA==
32030011	Finance Guru's Shadow	AAAAAA==	AAAAAA==
32030012	Hero-Loving Shadow	AAAAAA==	AAAAAA==
32030013	Ghostly Shadow	AAAAAA==	AAAAAA==
32030014	Courier's Shadow	AAAAAA==	AAAAAA==
32030015	Tough Guy's Shadow	AAAAAA==	AAAAAA==
32030016	Young Boy's Shadow	AAAAAA==	AAAAAA==
32030017	Freeloader Shadow	AAAAAA==	AAAAAA==
32030018	Career-Seeking Shadow	AAAAAA==	AAAAAA==
32030019	Gambling Addict Shadow	AAAAAA==	AAAAAA==
32030020	Gamer Boy's Shadow	AAAAAA==	AAAAAA==
32030021	Gamer Girl's Shadow	AAAAAA==	AAAAAA==
32030022	Gamer Grandpa's Shadow	AAAAAA==	AAAAAA==
32030023	Horse Racing Fan Shadow	AAAAAA==	AAAAAA==
32030024	Grumbling Man's Shadow	AAAAAA==	AAAAAA==
32030025	Astrology Fan Shadow	AAAAAA==	AAAAAA==
32030026	Liar's Shadow	AAAAAA==	AAAAAA==
32030027	Troubled Old Man Shadow	AAAAAA==	AAAAAA==
32030028	Capable Girl Shadow	AAAAAA==	AAAAAA==
32030029	Young Girl's Shadow	AAAAAA==	AAAAAA==
32030030	Maid's Shadow	AAAAAA==	AAAAAA==
41033001	Old Castle Guard	AAAAAA==	AAAAAA==
41011001	Lufel	AAAAAA==	AAAAAA==
41011002	Motoha	AAAAAA==	AAAAAA==
41033003	Safe Room	AAAAAA==	AAAAAA==
41033005	Savage Shadow	AAAAAA==	AAAAAA==
41041001	Old Castle Guard	AAAAAA==	AAAAAA==
41041002	Old Castle Guard	AAAAAA==	AAAAAA==
41043003	Old Castle Guard	AAAAAA==	AAAAAA==
41043004	Old Castle Guard	AAAAAA==	AAAAAA==
41043005	Armored Guard	AAAAAA==	AAAAAA==
41043011	Armored Guard	AAAAAA==	AAAAAA==
41043012	Armored Guard	AAAAAA==	AAAAAA==
41043010	Old Castle Guard	AAAAAA==	AAAAAA==
41043015	Old Castle Guard	AAAAAA==	AAAAAA==
41041004	Old Castle Guard	AAAAAA==	AAAAAA==
41041005	Old Castle Guard	AAAAAA==	AAAAAA==
41041006	Old Castle Guard	AAAAAA==	AAAAAA==
41041007	Old Castle Guard	AAAAAA==	AAAAAA==
41044001	Armored Guard	AAAAAA==	AAAAAA==
41041003	Old Castle Guard	AAAAAA==	AAAAAA==
41043006	Luxury Chest	AAAAAA==	AAAAAA==
41052001	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052002	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052003	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052005	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052007	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052008	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052009	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052010	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052011	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052012	Collab 1-5-2 Atmosphere NPC	AAAAAA==	AAAAAA==
41052014	Collab 1-5-2 Patrol Enemy	AAAAAA==	AAAAAA==
41052015	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052016	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052017	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052018	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052019	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052020	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052022	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052024	Collab 1-5-2 B Area Atmosphere NPC	AAAAAA==	AAAAAA==
41052026	Old Castle Guard	AAAAAA==	AAAAAA==
41053001	Old Castle Guard	AAAAAA==	AAAAAA==
41053002	Old Castle Guard	AAAAAA==	AAAAAA==
41053003	Story Performance Monster	AAAAAA==	AAAAAA==
41052004	Old Castle Guard	AAAAAA==	AAAAAA==
41053004	Enter Room	AAAAAA==	AAAAAA==
41061001	Savage Shadow	AAAAAA==	AAAAAA==
41061003	Prison Guard	AAAAAA==	AAAAAA==
41061004	Prison Guard	AAAAAA==	AAAAAA==
41071001	Prison Guard	AAAAAA==	AAAAAA==
41071002	Prison Guard	AAAAAA==	AAAAAA==
41071003	Prison Guard	AAAAAA==	AAAAAA==
41071004	Prison Guard	AAAAAA==	AAAAAA==
41071005	Prison Guard	AAAAAA==	AAAAAA==
41071006	Prison Guard	AAAAAA==	AAAAAA==
41071007	Prison Guard	AAAAAA==	AAAAAA==
41071008	Prison Guard	AAAAAA==	AAAAAA==
41071009	Prison Guard	AAAAAA==	AAAAAA==
41071010	Prison Guard	AAAAAA==	AAAAAA==
41071011	Prison Guard	AAAAAA==	AAAAAA==
41071012	Prison Guard	AAAAAA==	AAAAAA==
41071013	Prison Guard	AAAAAA==	AAAAAA==
41072001	Savage Shadow	AAAAAA==	AAAAAA==
41071014	Surveillance	AAAAAA==	AAAAAA==
41081001	Castle Soldier	AAAAAA==	AAAAAA==
41081002	Castle Soldier	AAAAAA==	AAAAAA==
41081003	Castle Soldier	AAAAAA==	AAAAAA==
41081004	Castle Soldier	AAAAAA==	AAAAAA==
41081005	Castle Soldier	AAAAAA==	AAAAAA==
41081006	Castle Soldier	AAAAAA==	AAAAAA==
41081007	Castle Soldier	AAAAAA==	AAAAAA==
41081008	Castle Soldier	AAAAAA==	AAAAAA==
41081009	Castle Soldier	AAAAAA==	AAAAAA==
41081010	Castle Soldier	AAAAAA==	AAAAAA==
41081011	Castle Soldier	AAAAAA==	AAAAAA==
41081012	Castle Soldier	AAAAAA==	AAAAAA==
41081013	Castle Soldier	AAAAAA==	AAAAAA==
41081014	Castle Soldier	AAAAAA==	AAAAAA==
41081015	Castle Soldier	AAAAAA==	AAAAAA==
41081016	Castle Soldier	AAAAAA==	AAAAAA==
41081017	Castle Soldier	AAAAAA==	AAAAAA==
41081018	Castle Soldier	AAAAAA==	AAAAAA==
41081019	Castle Soldier	AAAAAA==	AAAAAA==
41081020	Castle Soldier	AAAAAA==	AAAAAA==
41081021	Castle Soldier	AAAAAA==	AAAAAA==
41081022	Safe Room	<color=#ffffff>  </color>	AAAAAA==
41092001	Castle Soldier	AAAAAA==	AAAAAA==
41092002	Castle Soldier	AAAAAA==	AAAAAA==
41092003	Castle Soldier	AAAAAA==	AAAAAA==
41093001	Castle Soldier	AAAAAA==	AAAAAA==
41093002	Savage Shadow	AAAAAA==	AAAAAA==
41093003	Savage Shadow	AAAAAA==	AAAAAA==
41093004	Hidden Name NPC	AAAAAA==	AAAAAA==
41093005	Surveillance	AAAAAA==	AAAAAA==
41093006	Hidden Name NPC	AAAAAA==	AAAAAA==
41093007	Hidden Name NPC	AAAAAA==	AAAAAA==
41093008	Hidden Name NPC	AAAAAA==	AAAAAA==
41093009	Hidden Name NPC	AAAAAA==	AAAAAA==
41093010	Hidden Name NPC	AAAAAA==	AAAAAA==
41112001	Shadow Guard	AAAAAA==	AAAAAA==
41112002	Shadow Guard	AAAAAA==	AAAAAA==
41113001	Shadow Guard	AAAAAA==	AAAAAA==
41113002	Shadow Guard	AAAAAA==	AAAAAA==
41113003	Savage Shadow	AAAAAA==	AAAAAA==
41094001	Savage Shadow	AAAAAA==	AAAAAA==
41112003	Savage Shadow	AAAAAA==	AAAAAA==
41112004	Safe Room	<color=#ffffff>  </color>	AAAAAA==
41112005	Savage Shadow	AAAAAA==	AAAAAA==
41121001	Wandering Shadow	AAAAAA==	AAAAAA==
41121002	Wandering Shadow	AAAAAA==	AAAAAA==
41121003	Wandering Shadow	AAAAAA==	AAAAAA==
41121004	Wandering Shadow	AAAAAA==	AAAAAA==
41121005	Wandering Shadow	AAAAAA==	AAAAAA==
41121006	Wandering Shadow	AAAAAA==	AAAAAA==
41121007	Strong Enemy	AAAAAA==	AAAAAA==
41121008	Wandering Shadow	AAAAAA==	AAAAAA==
41121010	Wandering Shadow	AAAAAA==	AAAAAA==
41121011	Treasure Chest Guards	AAAAAA==	AAAAAA==
41131001	Wandering Shadow	AAAAAA==	AAAAAA==
41131002	Wandering Shadow	AAAAAA==	AAAAAA==
41131003	Wandering Shadow	AAAAAA==	AAAAAA==
41131005	Elite Guard	AAAAAA==	AAAAAA==
41131010	Wandering Shadow	AAAAAA==	AAAAAA==
41142001	Savage Shadow	AAAAAA==	AAAAAA==
41142002	Armored Guard	AAAAAA==	AAAAAA==
41142003	Old Castle Guard	AAAAAA==	AAAAAA==
41142005	Old Castle Guard	AAAAAA==	AAAAAA==
41142006	Old Castle Guard	AAAAAA==	AAAAAA==
41142007	Check the bookshelf	AAAAAA==	AAAAAA==
41161001	Shadow Guard	AAAAAA==	AAAAAA==
41161002	Shadow Guard	AAAAAA==	AAAAAA==
41161003	Baseball Pedestal	AAAAAA==	AAAAAA==
41162001	Bird-Headed Shadow	AAAAAA==	AAAAAA==
41162002	Shadow Guard	AAAAAA==	AAAAAA==
41162004	Throne Room Door	AAAAAA==	AAAAAA==
42021001	Museum Guard	AAAAAA==	AAAAAA==
42021002	Museum Guard	AAAAAA==	AAAAAA==
42021003	Museum Guard	AAAAAA==	AAAAAA==
42021004	Museum Guard	AAAAAA==	AAAAAA==
42021005	Museum Guard	AAAAAA==	AAAAAA==
42021006	Museum Guard	AAAAAA==	AAAAAA==
42021007	Museum Guard	AAAAAA==	AAAAAA==
42031001	Museum Guard	AAAAAA==	AAAAAA==
42031002	Museum Guard	AAAAAA==	AAAAAA==
42031003	Museum Guard	AAAAAA==	AAAAAA==
42031004	Museum Guard	AAAAAA==	AAAAAA==
42031005	Museum Guard	AAAAAA==	AAAAAA==
42031006	Museum Guard	AAAAAA==	AAAAAA==
42031007	Museum Guard	AAAAAA==	AAAAAA==
42041001	Museum Guard	AAAAAA==	AAAAAA==
42041002	Museum Guard	AAAAAA==	AAAAAA==
42041003	Museum Guard	AAAAAA==	AAAAAA==
42041004	Museum Guard	AAAAAA==	AAAAAA==
42041005	Museum Guard	AAAAAA==	AAAAAA==
42041006	Museum Guard	AAAAAA==	AAAAAA==
42011001	Museum Guard	AAAAAA==	AAAAAA==
42011002	Museum Guard	AAAAAA==	AAAAAA==
42011003	Museum Guard	AAAAAA==	AAAAAA==
42011004	Museum Guard	AAAAAA==	AAAAAA==
42051001	Museum Guard	AAAAAA==	AAAAAA==
42051002	Museum Guard	AAAAAA==	AAAAAA==
42052001	Museum Guard	AAAAAA==	AAAAAA==
42052002	Museum Guard	AAAAAA==	AAAAAA==
42021008	Museum Guard	AAAAAA==	AAAAAA==
42052003	Treasure Hall Window	AAAAAA==	AAAAAA==
42041007	Surveillance	AAAAAA==	AAAAAA==
42061001	Museum Security Guard	AAAAAA==	AAAAAA==
42061002	Museum Security Guard	AAAAAA==	AAAAAA==
42061003	Museum Security Guard	AAAAAA==	AAAAAA==
42061004	Museum Security Guard	AAAAAA==	AAAAAA==
42061005	Museum Security Guard	AAAAAA==	AAAAAA==
42061006	Museum Elite Security	AAAAAA==	AAAAAA==
42061007	Hidden Name NPC	AAAAAA==	AAAAAA==
42061008	Surveillance	AAAAAA==	AAAAAA==
42071001	Museum Security Guard	AAAAAA==	AAAAAA==
42071002	Museum Security Guard	AAAAAA==	AAAAAA==
42071003	Museum Security Guard	AAAAAA==	AAAAAA==
42071004	Museum Security Guard	AAAAAA==	AAAAAA==
42071005	Museum Security Guard	AAAAAA==	AAAAAA==
42071006	Museum Security Guard	AAAAAA==	AAAAAA==
42071007	Hidden Name NPC	AAAAAA==	AAAAAA==
42071008	Hidden Name NPC	AAAAAA==	AAAAAA==
42071009	Museum Elite Security	AAAAAA==	AAAAAA==
42081001	Museum Security Guard	AAAAAA==	AAAAAA==
42081002	Museum Security Guard	AAAAAA==	AAAAAA==
42082001	Museum Security Guard	AAAAAA==	AAAAAA==
42082002	Museum Security Guard	AAAAAA==	AAAAAA==
42081003	Museum Security Guard	AAAAAA==	AAAAAA==
42082003	Museum Security Guard	AAAAAA==	AAAAAA==
42082004	Museum Elite Security	AAAAAA==	AAAAAA==
42091001	Museum Security Guard	AAAAAA==	AAAAAA==
42091002	Museum Security Guard	AAAAAA==	AAAAAA==
42091003	Museum Elite Security	AAAAAA==	AAAAAA==
42092001	Museum Security Guard	AAAAAA==	AAAAAA==
42092002	Museum Elite Security	AAAAAA==	AAAAAA==
42093001	Museum Security Guard	AAAAAA==	AAAAAA==
42061009	Hidden Name NPC	AAAAAA==	AAAAAA==
42061010	Hidden Name NPC	AAAAAA==	AAAAAA==
42061011	Hidden Name NPC	AAAAAA==	AAAAAA==
42061012	Hidden Name NPC	AAAAAA==	AAAAAA==
42061013	Hidden Name NPC	AAAAAA==	AAAAAA==
42071010	Hidden Name NPC	AAAAAA==	AAAAAA==
42071011	Hidden Name NPC	AAAAAA==	AAAAAA==
42071012	Hidden Name NPC	AAAAAA==	AAAAAA==
42071013	Hidden Name NPC	AAAAAA==	AAAAAA==
42071014	Museum Security Guard	AAAAAA==	AAAAAA==
42081004	Hidden Name NPC	AAAAAA==	AAAAAA==
42081005	Hidden Name NPC	AAAAAA==	AAAAAA==
42112006	Patrolling Guard	AAAAAA==	AAAAAA==
42112007	Patrolling Guard	AAAAAA==	AAAAAA==
42112008	Security Room Door	AAAAAA==	AAAAAA==
42121001	Patrolling Guard	AAAAAA==	AAAAAA==
42121002	Patrolling Guard	AAAAAA==	AAAAAA==
42121003	Patrolling Guard	AAAAAA==	AAAAAA==
42121004	Patrolling Guard	AAAAAA==	AAAAAA==
42121005	Strong Enemy	AAAAAA==	AAAAAA==
42121006	Reception Room Guard	AAAAAA==	AAAAAA==
42131001	Patrolling Guard	AAAAAA==	AAAAAA==
42131002	Patrolling Guard	AAAAAA==	AAAAAA==
42131003	Patrolling Guard	AAAAAA==	AAAAAA==
42131004	Patrolling Guard	AAAAAA==	AAAAAA==
42131005	Strong Enemy	AAAAAA==	AAAAAA==
42131006	Go to the Lower Level	AAAAAA==	AAAAAA==
42141001	Patrolling Guard	AAAAAA==	AAAAAA==
42141002	Patrolling Guard	AAAAAA==	AAAAAA==
42141003	Patrolling Guard	AAAAAA==	AAAAAA==
42141004	Strong Enemy	AAAAAA==	AAAAAA==
42141005	Connecting Room Door	AAAAAA==	AAAAAA==
42151001	Patrolling Guard	AAAAAA==	AAAAAA==
42151002	Patrolling Guard	AAAAAA==	AAAAAA==
42151003	Patrolling Guard	AAAAAA==	AAAAAA==
42151004	Strong Enemy	AAAAAA==	AAAAAA==
42161001	Bank Security Guard	AAAAAA==	AAAAAA==
42161002	Bank Security Guard	AAAAAA==	AAAAAA==
42161003	Bank Security Guard	AAAAAA==	AAAAAA==
42162002	Bank Security Guard	AAAAAA==	AAAAAA==
42162003	Bank Security Guard	AAAAAA==	AAAAAA==
42162004	Bank Security Guard	AAAAAA==	AAAAAA==
42172001	Bank Security Guard	AAAAAA==	AAAAAA==
42172002	Bank Security Guard	AAAAAA==	AAAAAA==
42172003	Bank Security Guard	AAAAAA==	AAAAAA==
42172004	Bank Security Guard	AAAAAA==	AAAAAA==
42181002	Bank Guard Dog	AAAAAA==	AAAAAA==
42181004	Bank Security Guard	AAAAAA==	AAAAAA==
42181005	Bank Security Guard	AAAAAA==	AAAAAA==
42181006	Bank Security Guard	AAAAAA==	AAAAAA==
42181007	Open	AAAAAA==	AAAAAA==
42191001	Bank Security Guard	AAAAAA==	AAAAAA==
42191002	Bank Security Guard	AAAAAA==	AAAAAA==
42191004	Bank Security Guard	AAAAAA==	AAAAAA==
42191007	Bank Security Guard	AAAAAA==	AAAAAA==
42191008	Bank Security Guard	AAAAAA==	AAAAAA==
42191003	Bank Security Guard	AAAAAA==	AAAAAA==
42202001	Lizard-Headed Shadow	AAAAAA==	AAAAAA==
42201001	Use Elevator	AAAAAA==	AAAAAA==
43011001	Wandering Shadow	AAAAAA==	AAAAAA==
43011002	Wandering Shadow	AAAAAA==	AAAAAA==
43011003	Jump Down	AAAAAA==	AAAAAA==
43023001	Wandering Shadow	AAAAAA==	AAAAAA==
43023002	Wandering Shadow	AAAAAA==	AAAAAA==
43024001	Wandering Shadow	AAAAAA==	AAAAAA==
43024002	Pyramid Guard	AAAAAA==	AAAAAA==
43031001	Wandering Shadow	AAAAAA==	AAAAAA==
43032001	Wandering Shadow	AAAAAA==	AAAAAA==
43032002	Wandering Shadow	AAAAAA==	AAAAAA==
43032003	Wandering Shadow	AAAAAA==	AAAAAA==
43033001	Pyramid Guard	AAAAAA==	AAAAAA==
43041001	Wandering Shadow	AAAAAA==	AAAAAA==
43041002	Pyramid Guard	AAAAAA==	AAAAAA==
43041003	Treasure Chest Guard	AAAAAA==	AAAAAA==
43041004	Open Door	AAAAAA==	AAAAAA==
43051001	Wandering Shadow	AAAAAA==	AAAAAA==
43051002	Pyramid Guard	AAAAAA==	AAAAAA==
43051003	Pyramid Guard	AAAAAA==	AAAAAA==
43061001	Wandering Shadow	AAAAAA==	AAAAAA==
43061002	Treasure Chest Guard	AAAAAA==	AAAAAA==
43061003	Pyramid Guard	AAAAAA==	AAAAAA==
43071001	Wandering Shadow	AAAAAA==	AAAAAA==
43071002	Wandering Shadow	AAAAAA==	AAAAAA==
43071003	Wandering Shadow	AAAAAA==	AAAAAA==
43071004	Wandering Shadow	AAAAAA==	AAAAAA==
43071005	Wandering Shadow	AAAAAA==	AAAAAA==
43071006	Pyramid Guard	AAAAAA==	AAAAAA==
43081001	Wandering Shadow	AAAAAA==	AAAAAA==
43081002	Wandering Shadow	AAAAAA==	AAAAAA==
43081004	Pyramid Guard	AAAAAA==	AAAAAA==
43081003	Pyramid Guard	AAAAAA==	AAAAAA==
43091001	Wandering Shadow	AAAAAA==	AAAAAA==
43091002	Wandering Shadow	AAAAAA==	AAAAAA==
43091003	Pyramid Guard	AAAAAA==	AAAAAA==
43091004	Pyramid Guard	AAAAAA==	AAAAAA==
44011001	Shadow Guard	AAAAAA==	AAAAAA==
44011002	Shadow Guard	AAAAAA==	AAAAAA==
44011003	Strong Enemy	AAAAAA==	AAAAAA==
44011004	Controller	AAAAAA==	AAAAAA==
44021001	Wandering Shadow	AAAAAA==	AAAAAA==
44021002	Strong Enemy	AAAAAA==	AAAAAA==
44021003	Shadow	AAAAAA==	AAAAAA==
44021004	Shadow	AAAAAA==	AAAAAA==
44021005	Shadow	AAAAAA==	AAAAAA==
44021006	Strong Enemy	AAAAAA==	AAAAAA==
44021007	Strong Enemy	AAAAAA==	AAAAAA==
44031001	Wandering Shadow	AAAAAA==	AAAAAA==
44031002	Wandering Shadow	AAAAAA==	AAAAAA==
44031003	Wandering Shadow	AAAAAA==	AAAAAA==
44031004	Strong Enemy	AAAAAA==	AAAAAA==
44031005	Controller	AAAAAA==	AAAAAA==
44031006	Strong Enemy	AAAAAA==	AAAAAA==
44031007	Strong Enemy	AAAAAA==	AAAAAA==
44031008	Strong Enemy	AAAAAA==	AAAAAA==
44041001	Go	AAAAAA==	AAAAAA==
44041002	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44041003	Mandatory Main Quest Enemy 2-1	AAAAAA==	AAAAAA==
44041004	Mandatory Main Quest Enemy 2-2	AAAAAA==	AAAAAA==
44041005	Mandatory Main Quest Enemy 2-3	AAAAAA==	AAAAAA==
44041006	Mandatory Main Quest Enemy 2-4	AAAAAA==	AAAAAA==
44041007	Shadow Guard	AAAAAA==	AAAAAA==
44041008	Shadow Guard	AAAAAA==	AAAAAA==
44041009	Shadow Guard	AAAAAA==	AAAAAA==
44051001	Research	AAAAAA==	AAAAAA==
44051002	Shadow Guard	AAAAAA==	AAAAAA==
44051003	Shadow Guard	AAAAAA==	AAAAAA==
44051004	Shadow Guard	AAAAAA==	AAAAAA==
44051005	Shadow Guard	AAAAAA==	AAAAAA==
44051006	Shadow Guard	AAAAAA==	AAAAAA==
44051007	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44051008	Mandatory Main Quest Enemy 2	AAAAAA==	AAAAAA==
44051009	Mandatory Main Quest Enemy 2	AAAAAA==	AAAAAA==
44051010	Strong Enemy	AAAAAA==	AAAAAA==
44051011	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44051012	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061001	Research	AAAAAA==	AAAAAA==
44061002	Room 1 NPC	AAAAAA==	AAAAAA==
44061003	Room 1 NPC	AAAAAA==	AAAAAA==
44061004	Room 1 NPC	AAAAAA==	AAAAAA==
44061005	Room 1 NPC	AAAAAA==	AAAAAA==
44061006	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061007	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061008	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061009	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061010	Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44061011	Shadow Guard	AAAAAA==	AAAAAA==
44061012	Shadow Guard	AAAAAA==	AAAAAA==
44061013	Shadow Guard	AAAAAA==	AAAAAA==
44071001	Research	AAAAAA==	AAAAAA==
44071002	Shadow Guard	AAAAAA==	AAAAAA==
44071003	Shadow Guard	AAAAAA==	AAAAAA==
44071004	Shadow Guard	AAAAAA==	AAAAAA==
44071005	Strong Enemy	AAAAAA==	AAAAAA==
44081001	Wandering Shadow	AAAAAA==	AAAAAA==
44082001	Wandering Shadow	AAAAAA==	AAAAAA==
44082002	Wandering Shadow	AAAAAA==	AAAAAA==
44082003	Spaceport - Mandatory Main Quest Enemy 1	AAAAAA==	AAAAAA==
44082004	Wandering Shadow	AAAAAA==	AAAAAA==
44082005	Wandering Shadow	AAAAAA==	AAAAAA==
44082007	Enter	AAAAAA==	AAAAAA==
44091001	Wandering Shadow	AAAAAA==	AAAAAA==
44091002	Wandering Shadow	AAAAAA==	AAAAAA==
44091003	Treasure Chest Guard	AAAAAA==	AAAAAA==
44091004	Chief	AAAAAA==	AAAAAA==
44091005	Section Chief	AAAAAA==	AAAAAA==
44091006	Employee	AAAAAA==	AAAAAA==
44091007	Employee	AAAAAA==	AAAAAA==
44092001	Wandering Shadow	AAAAAA==	AAAAAA==
44092002	Wandering Shadow	AAAAAA==	AAAAAA==
44092003	Wandering Shadow	AAAAAA==	AAAAAA==
44092004	Go to the depths	AAAAAA==	AAAAAA==
50000000	Marthym	<color=#ffffff>  </color>	AAAAAA==
50000001	Use Den Maker	AAAAAA==	AAAAAA==
50000002	Start Music Player	AAAAAA==	AAAAAA==
50000003	Start Music Player	AAAAAA==	AAAAAA==
50000004	Start Music Player	AAAAAA==	AAAAAA==
50000005	Start Music Player	AAAAAA==	AAAAAA==
50000006	Start Music Player	AAAAAA==	AAAAAA==
50000007	View Gallery	<color=#ffffff>  </color>	AAAAAA==
50000009	Music Player	<color=#ffffff>  </color>	AAAAAA==
50000016	View Sign	AAAAAA==	AAAAAA==
50000017	View Sign	AAAAAA==	AAAAAA==
50000018	View Sign	AAAAAA==	AAAAAA==
50000019	Play Tycoon	AAAAAA==	AAAAAA==
50000020	Play Tycoon	AAAAAA==	AAAAAA==
50000021	Play Tycoon	AAAAAA==	AAAAAA==
50000022	Watch Movie	AAAAAA==	AAAAAA==
50000023	Illustration Not Unlocked	AAAAAA==	AAAAAA==
50000024	Illustration Not Unlocked	AAAAAA==	AAAAAA==
50000025	Illustration Not Unlocked	AAAAAA==	AAAAAA==
50000026	Illustration Not Unlocked	AAAAAA==	AAAAAA==
50000027	Illustration Not Unlocked	AAAAAA==	AAAAAA==
50000028	KV - Calling Card	AAAAAA==	AAAAAA==
50000029	CBT3KV - Gun	AAAAAA==	AAAAAA==
50000030	CBT3KV - Clash	AAAAAA==	AAAAAA==
50000031	OBKV - Heavy Paint	AAAAAA==	AAAAAA==
50000032	KV - Velvet Room	AAAAAA==	AAAAAA==
50000033	View Gallery	AAAAAA==	AAAAAA==
50000034	View Gallery	AAAAAA==	AAAAAA==
50000035	View Gallery	AAAAAA==	AAAAAA==
50000036	View Gallery	AAAAAA==	AAAAAA==
50000037	View Gallery	AAAAAA==	AAAAAA==
50000038	View Gallery	AAAAAA==	AAAAAA==
50000039	View Gallery	AAAAAA==	AAAAAA==
50000040	View Gallery	AAAAAA==	AAAAAA==
50000041	View Gallery	AAAAAA==	AAAAAA==
50000042	View Gallery	AAAAAA==	AAAAAA==
50000043	View Gallery	AAAAAA==	AAAAAA==
50000044	View Gallery	AAAAAA==	AAAAAA==
50000045	View Gallery	AAAAAA==	AAAAAA==
50000046	View Gallery	AAAAAA==	AAAAAA==
50000047	View Gallery	AAAAAA==	AAAAAA==
50000048	View Gallery	AAAAAA==	AAAAAA==
50000049	View Gallery	AAAAAA==	AAAAAA==
50000050	View Gallery	AAAAAA==	AAAAAA==
50000051	View Gallery	AAAAAA==	AAAAAA==
50000052	View Gallery	AAAAAA==	AAAAAA==
50000053	View Gallery	AAAAAA==	AAAAAA==
50000054	View Gallery	AAAAAA==	AAAAAA==
50000055	View Gallery	AAAAAA==	AAAAAA==
50000056	View Gallery	AAAAAA==	AAAAAA==
50000101	Check Rating	AAAAAA==	AAAAAA==
50000102	Check Rating	AAAAAA==	AAAAAA==
50000103	Check Rating	AAAAAA==	AAAAAA==
50000104	Check Rating	AAAAAA==	AAAAAA==
50000105	Check Rating	AAAAAA==	AAAAAA==
5001001	Place Item	Place Item	AAAAAA==
5001002	Place Item	Place Item	AAAAAA==
5001003	Place Item	Place Item	AAAAAA==
5001004	Place Item	Place Item	AAAAAA==
5001005	Place Item	Place Item	AAAAAA==
5001006	Place Item	Place Item	AAAAAA==
5001007	Place Item	Place Item	AAAAAA==
5001008	Place Item	Place Item	AAAAAA==
5001009	Place Item	Place Item	AAAAAA==
5001011	Check Item	Jánošík	AAAAAA==
5001012	Check Item	Jánošík	AAAAAA==
5001013	Check Item	Jánošík	AAAAAA==
5001014	Check Item	Jánošík	AAAAAA==
5001021	Check Item	Koumokuten	AAAAAA==
5001022	Check Item	Koumokuten	AAAAAA==
5001031	Check Item	Baphomet	AAAAAA==
5001032	Check Item	Baphomet	AAAAAA==
5001033	Check Item	Baphomet	AAAAAA==
5001034	Check Item	Baphomet	AAAAAA==
5001041	Check Item	King Frost	AAAAAA==
5001042	Check Item	King Frost	AAAAAA==
5001051	Check Item	Oberon	AAAAAA==
5001052	Check Item	Oberon	AAAAAA==
5001061	Check Item	Quetzalcoatl	AAAAAA==
5001062	Check Item	Quetzalcoatl	AAAAAA==
5001063	Check Item	Quetzalcoatl	AAAAAA==
5001064	Check Item	Quetzalcoatl	AAAAAA==
5001071	Check Item	Red Rider	AAAAAA==
5001072	Check Item	Red Rider	AAAAAA==
5001081	Check Item	Bishamonten	AAAAAA==
5001082	Check Item	Bishamonten	AAAAAA==
5001091	Check Item	Principality	AAAAAA==
5001092	Check Item	Principality	AAAAAA==
5001093	Check Item	Principality	AAAAAA==
